(fecha alterna) Date Start,(Newspaper title country) Geometry,(Newspaper title country) Geometry - Split 1,(Newspaper title country) Geometry - Split 2,Id,Id (group),Idioma periódico,lat,lon,latlon,Page,Periódico,Publicador,Tema persona,Type,Calculation1,Frequency,Periódico - Object ID,Tema Abolition,Tema slavery
4/30/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0031,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The Daily News,,,reference,1,1,11016220,0,0
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0032,La América Ilustrada,es,40.7127753,-74.005973,"40.7127753, -74.005973",,La Revolución de Cuba,,,reference,1,1,11016220,1,1
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0033,La América Ilustrada,pt,40.7127753,-74.005973,"40.7127753, -74.005973",,O Novo Mundo,,,reprint,1,1,11016220,0,1
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0034,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Jeffersonian,,,reference,1,1,11016220,0,1
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0035,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Log Cabin,,,reference,1,1,11016220,0,1
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0036,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Tribune,,,reference,5,5,11016220,0,1
5/30/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0037,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The Standard,,,reference,1,1,11016220,0,0
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0038,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Morning Post,,,reference,1,1,11016220,0,1
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0039,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New Yorker,,,reference,1,1,11016220,0,1
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0040,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,New York Times,,,reference,1,1,11016220,0,1
5/30/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0041,La América Ilustrada,es,51.5073509,-0.1277583,"51.5073509, -0.1277583",,Eco de Ambos Mundos,,,reference,1,1,11016220,0,0
5/30/1872,"38.3459963,-0.4906855",38.3459963,-0.4906855,lai_v1_0042,La América Ilustrada,es,38.3459963,-0.4906855,"38.3459963, -0.4906855",,El Comercio,,,reference,1,1,11016220,0,0
5/30/1872,"46.227638,2.213749",46.227638,2.213749,lai_v1_0043,La América Ilustrada,fr,46.227638,2.213749,"46.227638, 2.213749",,Les Mondes,,,reference,1,1,11016220,0,0
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0044,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Herald,,,reference,1,1,11016220,0,0
5/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0045,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Herald,,,reference,1,1,11016220,0,0
6/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0046,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Herald,,,reference,6,6,11016220,0,0
6/15/1872,"32.7764749,-79.9310512",32.7764749,-79.9310512,lai_v1_0047,La América Ilustrada,en,32.7764749,-79.931051,"32.7764749, -79.931051",,The Charleston Courier,,,reference,1,1,11016220,0,0
6/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0048,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,Sunday Morning Courier,,,reference,1,1,11016220,0,0
6/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0049,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,National Advocate,,,reference,1,1,11016220,0,0
6/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0050,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,New York Courier and Enquirer.,,,reference,2,2,11016220,0,0
6/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0051,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,New York Globe,,,reference,1,1,11016220,0,0
6/15/1872,"39.9525839,-75.1652215",39.9525839,-75.1652215,lai_v1_0052,La América Ilustrada,en,39.9525839,-75.165222,"39.9525839, -75.165222",,The Pennsilvanian,,,reference,1,1,11016220,0,0
6/15/1872,"19.7059504,-101.1949825",19.7059504,-101.1949825,lai_v1_0053,La América Ilustrada,es,19.7059504,-101.19498,"19.7059504, -101.19498",,La Bandera Roja,,,reference,1,1,11016220,0,0
6/15/1872,"-2.1894128,-79.8890662",-2.1894128,-79.8890662,lai_v1_0054,La América Ilustrada,es,-2.1894128,-79.889066,"-2.1894128, -79.889066",,La Prensa,,,mention,1,1,11016220,0,0
6/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0055,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,Revúe Politique et Littéraire,,,reference,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0056,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Tribune,,,mention,1,1,11016220,0,0
6/30/1872,"42.3600825,-71.0588801",42.3600825,-71.0588801,lai_v1_0057,La América Ilustrada,en,42.3600825,-71.05888,"42.3600825, -71.05888",,The Boston Post,,,mention,1,1,11016220,0,0
6/30/1872,"37.7749295,-122.4194155",37.7749295,-122.4194155,lai_v1_0058,La América Ilustrada,en,37.7749295,-122.41942,"37.7749295, -122.41942",,San Francisco News Letter,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0059,La América Ilustrada,it,40.7127753,-74.005973,"40.7127753, -74.005973",,L'Eco d' Italia,,,mention,1,1,11016220,0,0
6/30/1872,"41.8780025,-93.097702",41.8780025,-93.097702,lai_v1_0060,La América Ilustrada,en,41.8780025,-93.097702,"41.8780025, -93.097702",,Burlington Hawk Eye,,,mention,1,1,11016220,0,0
6/30/1872,"47.7510741,-120.7401385",47.7510741,-120.7401385,lai_v1_0061,La América Ilustrada,en,47.7510741,-120.74014,"47.7510741, -120.74014",,Daily Morning Chronicle,,,mention,1,1,11016220,0,0
6/30/1872,"37.09024,-95.712891",37.09024,-95.712891,lai_v1_0062,La América Ilustrada,en,37.09024,-95.712891,"37.09024, -95.712891",,The Springfield Republican,,,mention,1,1,11016220,0,0
6/30/1872,"-12.0463731,-77.042754",-12.0463731,-77.042754,lai_v1_0063,La América Ilustrada,es,-12.046373,-77.042754,"-12.046373, -77.042754",,El Heraldo,,,mention,1,1,11016220,0,0
6/30/1872,"19.7807686,-70.6871091",19.7807686,-70.6871091,lai_v1_0064,La América Ilustrada,es,19.7807686,-70.687109,"19.7807686, -70.687109",,El Porvenir,,,mention,1,1,11016220,0,0
6/30/1872,"17.0731842,-96.7265889",17.0731842,-96.7265889,lai_v1_0065,La América Ilustrada,es,17.0731842,-96.726589,"17.0731842, -96.726589",,Periódico Oficial,,,mention,1,1,11016220,0,0
6/30/1872,"-1.9981271,-54.9306152",-1.9981271,-54.9306152,lai_v1_0066,La América Ilustrada,pt,-1.9981271,-54.930615,"-1.9981271, -54.930615",,O Liberal,,,mention,1,1,11016220,0,0
6/30/1872,"23.634501,-102.552784",23.634501,-102.552784,lai_v1_0067,La América Ilustrada,es,23.634501,-102.55278,"23.634501, -102.55278",,El Siglo XIX,,,mention,1,1,11016220,0,0
6/30/1872,"-1.4557292,-48.4901785",-1.4557292,-48.4901785,lai_v1_0068,La América Ilustrada,pt,-1.4557292,-48.490179,"-1.4557292, -48.490179",,Diario de Belem,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0069,La América Ilustrada,es,40.7127753,-74.005973,"40.7127753, -74.005973",,El Mundo Nuevo,,,mention,1,1,11016220,0,0
6/30/1872,"43.7695604,11.2558136",43.7695604,11.2558136,lai_v1_0070,La América Ilustrada,it,43.7695604,11.2558136,"43.7695604, 11.2558136",,La Rivista Europea,,,mention,1,1,11016220,0,0
6/30/1872,"19.4326077,-99.133208",19.4326077,-99.133208,lai_v1_0071,La América Ilustrada,es,19.4326077,-99.133208,"19.4326077, -99.133208",,El Diario Oficial (Mexico),,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0072,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Herald,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0073,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Times,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0074,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Tribune,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0075,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Daily News,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0076,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Sun,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0077,La América Ilustrada,de,40.7127753,-74.005973,"40.7127753, -74.005973",,Staats de Zeitung,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0078,La América Ilustrada,de,40.7127753,-74.005973,"40.7127753, -74.005973",,Tage-Nachrichten,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0079,La América Ilustrada,fr,40.7127753,-74.005973,"40.7127753, -74.005973",,Courrier des Etats Unis,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0080,La América Ilustrada,fr,40.7127753,-74.005973,"40.7127753, -74.005973",,Messager Franco Americain,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0081,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,New York Weekly,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0082,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,New York Ledger,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0083,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,Harper's Weekly,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0084,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,Frank Leslie's Illustrated Newspaper,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0085,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,Harper's Bazaar,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0086,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Christian Union,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0087,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Independent,,,mention,1,1,11016220,0,0
6/30/1872,"42.3600825,-71.0588801",42.3600825,-71.0588801,lai_v1_0088,La América Ilustrada,en,42.3600825,-71.05888,"42.3600825, -71.05888",,The Herald,,,mention,1,1,11016220,0,0
6/30/1872,"42.3600825,-71.0588801",42.3600825,-71.0588801,lai_v1_0089,La América Ilustrada,en,42.3600825,-71.05888,"42.3600825, -71.05888",,Journal,,,mention,1,1,11016220,0,0
6/30/1872,"39.9525839,-75.1652215",39.9525839,-75.1652215,lai_v1_0090,La América Ilustrada,en,39.9525839,-75.165222,"39.9525839, -75.165222",,Public Ledger,,,mention,1,1,11016220,0,0
6/30/1872,"39.9525839,-75.1652215",39.9525839,-75.1652215,lai_v1_0091,La América Ilustrada,en,39.9525839,-75.165222,"39.9525839, -75.165222",,City Item,,,mention,1,1,11016220,0,0
6/30/1872,"39.9525839,-75.1652215",39.9525839,-75.1652215,lai_v1_0092,La América Ilustrada,en,39.9525839,-75.165222,"39.9525839, -75.165222",,Saturday Night,,,mention,1,1,11016220,0,0
6/30/1872,"39.9525839,-75.1652215",39.9525839,-75.1652215,lai_v1_0093,La América Ilustrada,en,39.9525839,-75.165222,"39.9525839, -75.165222",,Paterson's Ladies Magazine,,,mention,1,1,11016220,0,0
6/30/1872,"39.9525839,-75.1652215",39.9525839,-75.1652215,lai_v1_0094,La América Ilustrada,en,39.9525839,-75.165222,"39.9525839, -75.165222",,Godey's Lady's Book,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0095,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,Harper's New Monthly Magazine,,,mention,1,1,11016220,0,0
6/30/1872,"42.3600825,-71.0588801",42.3600825,-71.0588801,lai_v1_0096,La América Ilustrada,en,42.3600825,-71.05888,"42.3600825, -71.05888",,Atlantic Monthly,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0097,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,Scribner's Monthly,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0098,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,Galaxy,,,mention,1,1,11016220,0,0
6/30/1872,"42.3600825,-71.0588801",42.3600825,-71.0588801,lai_v1_0099,La América Ilustrada,en,42.3600825,-71.05888,"42.3600825, -71.05888",,American Law Review,,,mention,1,1,11016220,0,0
6/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0100,La América Ilustrada,pt,40.7127753,-74.005973,"40.7127753, -74.005973",,O Novo Mundo,,,reprint,1,1,11016220,1,1
8/15/1872,"19.4326077,-99.133208",19.4326077,-99.133208,lai_v1_0101,La América Ilustrada,es,19.4326077,-99.133208,"19.4326077, -99.133208",,La Iberia,,,quote,1,1,11016220,0,0
8/15/1872,"19.4326077,-99.133208",19.4326077,-99.133208,lai_v1_0102,La América Ilustrada,es,19.4326077,-99.133208,"19.4326077, -99.133208",,El Diario Oficial (Mexico),,,quote,1,1,11016220,0,0
8/15/1872,"19.4326077,-99.133208",19.4326077,-99.133208,lai_v1_0103,La América Ilustrada,es,19.4326077,-99.133208,"19.4326077, -99.133208",,El Monitor Republicano,,,reference,2,2,11016220,0,0
8/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0104,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,Bulletin de la Revolution Cubaine,,,reference,2,2,11016220,0,0
8/15/1872,"-12.0463731,-77.042754",-12.0463731,-77.042754,lai_v1_0105,La América Ilustrada,es,-12.046373,-77.042754,"-12.046373, -77.042754",,La Semana,,,reference,1,1,11016220,0,0
8/15/1872,"-35.675147,-71.542969",-35.675147,-71.542969,lai_v1_0106,La América Ilustrada,es,-35.675147,-71.542969,"-35.675147, -71.542969",,La Libertad,,,reference,1,1,11016220,0,0
8/30/1872,"19.4326077,-99.133208",19.4326077,-99.133208,lai_v1_0107,La América Ilustrada,es,19.4326077,-99.133208,"19.4326077, -99.133208",,El Diario Oficial (Mexico),,,reference,1,1,11016220,0,0
8/30/1872,"-12.0463731,-77.042754",-12.0463731,-77.042754,lai_v1_0108,La América Ilustrada,es,-12.046373,-77.042754,"-12.046373, -77.042754",,La Patria,,,reference,1,1,11016220,0,0
8/30/1872,"23.1135925,-82.3665956",23.1135925,-82.3665956,lai_v1_0109,La América Ilustrada,es,23.1135925,-82.366596,"23.1135925, -82.366596",,Diario de la Marina,,,reference,1,1,11016220,0,0
8/30/1872,"12.1149926,-86.2361744",12.1149926,-86.2361744,lai_v1_0110,La América Ilustrada,es | en,12.1149926,-86.236174,"12.1149926, -86.236174",,El Porvenir de Nicaragua,,,reference,1,1,11016220,0,0
9/15/1872,"19.4326077,-99.133208",19.4326077,-99.133208,lai_v1_0111,La América Ilustrada,es,19.4326077,-99.133208,"19.4326077, -99.133208",,El Diario Oficial (Mexico),,,reference,1,1,11016220,0,0
9/15/1872,"23.634501,-102.552784",23.634501,-102.552784,lai_v1_0112,La América Ilustrada,es,23.634501,-102.55278,"23.634501, -102.55278",,El Ferrocarril,,,reference,1,1,11016220,0,0
9/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0113,La América Ilustrada,it,40.7127753,-74.005973,"40.7127753, -74.005973",,L'Unione dei Popoli,,,mention,2,2,11016220,0,0
9/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0114,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Sunday School Times,,,mention,1,1,11016220,0,0
9/15/1872,"37.09024,-95.712891",37.09024,-95.712891,lai_v1_0115,La América Ilustrada,en,37.09024,-95.712891,"37.09024, -95.712891",,The Sunday School World,,,mention,1,1,11016220,0,0
9/15/1872,"37.09024,-95.712891",37.09024,-95.712891,lai_v1_0116,La América Ilustrada,en,37.09024,-95.712891,"37.09024, -95.712891",,Sunday School Workman,,,mention,1,1,11016220,0,0
9/15/1872,"37.09024,-95.712891",37.09024,-95.712891,lai_v1_0117,La América Ilustrada,en,37.09024,-95.712891,"37.09024, -95.712891",,Baptist Teacher,,,mention,1,1,11016220,0,0
9/15/1872,"37.09024,-95.712891",37.09024,-95.712891,lai_v1_0118,La América Ilustrada,en,37.09024,-95.712891,"37.09024, -95.712891",,Teacher's Journal,,,mention,1,1,11016220,0,0
9/15/1872,"41.8781136,-87.6297982",41.8781136,-87.6297982,lai_v1_0119,La América Ilustrada,en,41.8781136,-87.629798,"41.8781136, -87.629798",,National Sunday School Teacher,,,mention,1,1,11016220,0,0
9/15/1872,"38.6270025,-90.1994041999999",38.6270025,-90.199404200,lai_v1_0120,La América Ilustrada,en,38.6270025,-90.199404,"38.6270025, -90.199404",,American Sunday Worker,,,mention,1,1,11016220,0,0
9/15/1872,"37.09024,-95.712891",37.09024,-95.712891,lai_v1_0121,La América Ilustrada,en,37.09024,-95.712891,"37.09024, -95.712891",,Sunday School Black board,,,mention,1,1,11016220,0,0
9/15/1872,"41.8781136,-87.6297982",41.8781136,-87.6297982,lai_v1_0122,La América Ilustrada,en,41.8781136,-87.629798,"41.8781136, -87.629798",,Sunday School Help,,,mention,1,1,11016220,0,0
9/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0123,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Sun,,,mention,1,1,11016220,0,0
9/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0124,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Herald,,,mention,2,2,11016220,0,0
9/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0125,La América Ilustrada,en,40.7127753,-74.005973,"40.7127753, -74.005973",,The Christian Union,,,mention,1,1,11016220,0,0
9/15/1872,"-12.0463731,-77.042754",-12.0463731,-77.042754,lai_v1_0126,La América Ilustrada,es,-12.046373,-77.042754,"-12.046373, -77.042754",,El Comercio,,,mention,1,1,11016220,0,0
9/15/1872,"-33.047238,-71.6126884999999",-33.047238,-71.612688500,lai_v1_0127,La América Ilustrada,es,-33.047238,-71.612689,"-33.047238, -71.612689",,La Revista de Sud América,,,mention,1,1,11016220,0,0
9/15/1872,"-12.0463731,-77.042754",-12.0463731,-77.042754,lai_v1_0128,La América Ilustrada,es,-12.046373,-77.042754,"-12.046373, -77.042754",,El Investigador,,,mention,1,1,11016220,0,0
9/15/1872,"-12.0463731,-77.042754",-12.0463731,-77.042754,lai_v1_0129,La América Ilustrada,es,-12.046373,-77.042754,"-12.046373, -77.042754",,El Mercurio de Lima,,,mention,1,1,11016220,0,0
9/15/1872,"9.9280694,-84.0907246",9.9280694,-84.0907246,lai_v1_0130,La América Ilustrada,es,9.9280694,-84.090725,"9.9280694, -84.090725",,El Heraldo,,,reference,1,1,11016220,0,0
9/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0131,La América Ilustrada,es,40.7127753,-74.005973,"40.7127753, -74.005973",,Ambas Américas,,,mention,1,1,11016220,0,0
9/15/1872,"-33.4488897,-70.6692655",-33.4488897,-70.6692655,lai_v1_0132,La América Ilustrada,es,-33.44889,-70.669266,"-33.44889, -70.669266",,El Progreso,,,mention,1,1,11016220,0,0
9/15/1872,"-38.416097,-63.6166719999999",-38.416097,-63.616672000,lai_v1_0133,La América Ilustrada,es,-38.416097,-63.616672,"-38.416097, -63.616672",,El Heraldo Arjentino,,,mention,1,1,11016220,0,0
9/15/1872,,,,lai_v1_0134,La América Ilustrada,es,,,", ",,Monitor de las Escuelas,,,mention,1,1,11016220,0,0
9/15/1872,"-33.4488897,-70.6692655",-33.4488897,-70.6692655,lai_v1_0135,La América Ilustrada,es,-33.44889,-70.669266,"-33.44889, -70.669266",,La Crónica,,,mention,1,1,11016220,0,0
9/15/1872,"-33.4488897,-70.6692655",-33.4488897,-70.6692655,lai_v1_0136,La América Ilustrada,es,-33.44889,-70.669266,"-33.44889, -70.669266",,El Mercurio,,,mention,1,1,11016220,0,0
9/15/1872,"-33.4488897,-70.6692655",-33.4488897,-70.6692655,lai_v1_0137,La América Ilustrada,es,-33.44889,-70.669266,"-33.44889, -70.669266",,El Nacional,,,mention,1,1,11016220,0,0
9/15/1872,"-31.5351074,-68.5385941",-31.5351074,-68.5385941,lai_v1_0138,La América Ilustrada,es,-31.535107,-68.538594,"-31.535107, -68.538594",,La Sonda,,,mention,1,1,11016220,0,0
9/15/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0139,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The Standard,,,reference,1,1,11016220,0,0
9/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0140,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,Le Temps,,,reference,1,1,11016220,0,0
9/15/1872,"23.1135925,-82.3665956",23.1135925,-82.3665956,lai_v1_0141,La América Ilustrada,es,23.1135925,-82.366596,"23.1135925, -82.366596",,La Voz de Cuba,,,reference,1,1,11016220,0,0
9/30/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0142,La América Ilustrada,es,40.7127753,-74.005973,"40.7127753, -74.005973",,The New York Herald,,,letter,5,5,11016220,0,0
9/30/1872,"40.4167754,-3.7037902",40.4167754,-3.7037902,lai_v1_0143,La América Ilustrada,es,40.4167754,-3.7037902,"40.4167754, -3.7037902",,La Gaceta,,,reference,1,1,11016220,1,1
9/30/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0144,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The Times,,,reference,1,1,11016220,0,0
9/30/1872,"46.227638,2.213749",46.227638,2.213749,lai_v1_0145,La América Ilustrada,fr,46.227638,2.213749,"46.227638, 2.213749",,La Ilustracion,,,reference,1,1,11016220,0,0
9/30/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0146,La América Ilustrada,es,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The London Times,,,letter,1,1,11016220,0,0
10/15/1872,"-34.6036844,-58.3815591",-34.6036844,-58.3815591,lai_v1_0147,La América Ilustrada,en,-34.603684,-58.381559,"-34.603684, -58.381559",,The Standard,,,translation,1,1,11016220,0,0
10/15/1872,"40.7127753,-74.0059728",40.7127753,-74.0059728,lai_v1_0148,La América Ilustrada,pt,40.7127753,-74.005973,"40.7127753, -74.005973",,O Novo Mundo,,,reprint,1,1,11016220,1,1
10/15/1872,"40.4167754,-3.7037902",40.4167754,-3.7037902,lai_v1_0149,La América Ilustrada,es,40.4167754,-3.7037902,"40.4167754, -3.7037902",,La Gaceta,,,reference,2,2,11016220,0,0
10/15/1872,"52.3555177,-1.1743197",52.3555177,-1.1743197,lai_v1_0150,La América Ilustrada,en,52.3555177,-1.1743197,"52.3555177, -1.1743197",,The Observer,,,reference,1,1,11016220,0,0
10/15/1872,"51.5073509,-0.1277583",51.5073509,-0.1277583,lai_v1_0151,La América Ilustrada,en,51.5073509,-0.1277583,"51.5073509, -0.1277583",,The Times,,,reference,1,1,11016220,0,0
10/15/1872,"48.856614,2.3522219",48.856614,2.3522219,lai_v1_0152,La América Ilustrada,fr,48.856614,2.3522219,"48.856614, 2.3522219",,La Patrie,,,reference,1,1,11016220,0,0
10/15/1872,"46.227638,2.213749",46.227638,2.213749,lai_v1_0153,La América Ilustrada,fr,46.227638,2.213749,"46.227638, 2.213749",,Le Français,,,reference,1,1,11016220,0,0
10/15/1872,"19.4326077,-99.133208",19.4326077,-99.133208,lai_v1_0154,La América Ilustrada,es,19.4326077,-99.133208,"19.4326077, -99.133208",,La Iberia,,,reference,1,1,11016220,0,0
10/15/1872,"23.634501,-102.552784",23.634501,-102.552784,lai_v1_0155,La América Ilustrada,es,23.634501,-102.55278,"23.634501, -102.55278",,Voz de Méjico,,,reference,1,1,11016220,0,0
10/15/1872,"52.3555177,-1.1743197",52.3555177,-1.1743197,lai_v1_0156,La América Ilustrada,en,52.3555177,-1.1743197,"52.3555177, -1.1743197",,Public Intelligencer,,,mention,1,1,11016220,0,0
10/15/1872,"42.4072107,-71.3824374",42.4072107,-71.3824374,lai_v1_0157,La América Ilustrada,en,42.4072107,-71.382437,"42.4072107, -71.382437",,Boston News Setter,,,mention,1,1,11016220,0,0
10/15/1872,"39.9525839,-75.1652215",39.9525839,-75.1652215,lai_v1_0158,La América Ilustrada,en,39.9525839,-75.165222,"39.9525839, -75.165222",,Weekly Mercury,,,mention,1,1,11016220,0,0
10/15/1872,"-16.290154,-63.5886529999999",-16.290154,-63.588653000,lai_v1_0159,La América Ilustrada,es,-16.290154,-63.588653,"-16.290154, -63.588653",,El Porvenir,,,mention,2,2,11016220,0,0
10/15/1872,"-16.290154,-63.5886529999999",-16.290154,-63.588653000,lai_v1_0160,La América Ilustrada,es,-16.290154,-63.588653,"-16.290154, -63.588653",,El Siglo,,,mention,1,1,11016220,0,0
10/15/1872,"-16.290154,-63.5886529999999",-16.290154,-63.588653000,lai_v1_0161,La América Ilustrada,es,-16.290154,-63.588653,"-16.290154, -63.588653",,La causa de Setiembre,,,mention,1,1,11016220,0,0
10/15/1872,"-16.290154,-63.5886529999999",-16.290154,-63.588653000,lai_v1_0162,La América Ilustrada,es,-16.290154,-63.588653,"-16.290154, -63.588653",,La Epoca,,,mention,1,1,11016220,0,0
